apple,microsoft,amazon com,tesla,alphabet,alphabet,berkshire hathaway,johnson & johnson,unitedhealth,nvidia,meta platforms,procter & gamble,jpmorgan chase &,exxon mobil,visa,home depot,chevron,mastercard,abbvie,pfizer,bank of,coca cola,costco wholesale,eli lilly,pepsico,broadcom,walmart,cisco systems,merck &,walt disney,verizon communications,abbott laboratories,thermo fisher scientific,comcast,accenture,adobe,mcdonalds,intel corporation,wells fargo,bristol myers squibb,philip morris,danaher,salesforce,texas instrument,qualcomm,union pacific,nike,raytheon technologies,nextera,medtronic,amgen,advanced micro devices,at&t,lowes companies,cvs health,united parcel service,s&p global,honeywell,anthem,prologis,international business machines,conocophillips,oracle,american tower,caterpillar,target,intuit,american express,morgan stanley,lockheed martin,deere,charles schwab,goldman sachs,altria,citigroup,paypal holdings,applied material,automatic data processing,blackrock,servicenow,boeing,mondelez,booking holdings,general electric,starbucks,chubb ltd,duke,stryker,intuitive surgical,netflix,marsh & mclennan,zoetis,3m,cigna,crown castle,analog devices,southern,gilead sciences,cme,blackstone,csx,micron technology,t mobile us,tjx,becton dickinson,pnc financial services,edwards lifesciences,waste management,regeneron,vertex,aon,us bancorp,dominion,truist financial,colgate palmolive,equinix,sherwin williams,eog resources,northrop grumman,lam research,intercontinental exchange,progressive,illinois tool,norfolk southern,boston scientific,public storage,activision blizzard,freeport mcmoran,general dynamics,charter communications,estee lauder,fidelity national information serv,newmont,ford motor,fiserv,dollar general,eaton,palo alto networks,humana,schlumberger,capital one financial,emerson electric,hca healthcare,sempra,marathon petroleum,general motors,air products and chemicals,moodys,uber technologies,archer daniels midland,dow,american electric power,moderna,roper technologies,pioneer natural resource,fedex,marvell technology,marriott,block,oreilly automotive,american,kla,mckesson,centene,exelon,l3harris technologies,kimberly clark,metlife,occidental petroleum,autozone,sysco,nxp semiconductors,illumina,warner bros. discovery inc series,cognizant technology solutions,general mills,valero,synopsys,nucor,johnson controls,ecolab,digital realty,prudential financial,travelers companies,cadence design systems,welltower,paychex,williams,hilton worldwide holdings,corteva,autodesk,dexcom,fortinet,realty income,kroger,chipotle mexican grill,simon property,crowdstrike holdings,lululemon athletica,amphenol,xcel,iqvia holdings,hp,aflac,workday,constellation brands,idexx laboratories,twitter,phillips 66,devon,dollar tree,sba communications reit corp class,global payments,allstate,public service enterprise,motorola solutions,snowflake,ross stores,kinder morgan,agilent technologies,arthur j gallagher,microchip technology,baxter,parker hannifin,cintas,electronic arts,carrier global,dupont de nemours,msci,consolidated edison,avalonbay communities,atlassian,yum brands,trane technologies,ebay,equity residential,verisk analytics,hershey foods,wec,monster beverage,transdigm,walgreen boots alliance,bank of new york mellon,alexandria real estate equities,fastenal,cheniere,discover financial services,resmed,halliburton,weyerhaeuser,international flavors & fragrances,eversource,datadog,otis worldwide,biogen,m&t bank,t rowe price,willis towers watson,ameriprise finance,ppg industries,kraft heinz,oneok,svb financial,rockwell automation,ametek,paccar,mettler toledo,american water works,align technology,hess,kkr and,republic services,old dominion freight line,aptiv,cummins,arista networks,cerner,cbre,first republic bank,lyondellbasell industries nv class,corning,tyson foods,delta air lines,extra space storage,southwest airlines,expedia,trade desk,edison,zimmer biomet holdings,keysight technologies,dte,keurig dr pepper,ball,fifth third bancorp,invitation homes,veeva systems,mccormick & co non voting,church and dwight,equifax
159.59,294.39,3062.08,840.23,2665.61,2673.81,336.11,174.52,498.26,244.96,203.63,149.76,138.4,76.93,211.87,330.91,157.71,344.68,156.05,52.92,42.8,59.46,543.39,276.44,159.7,607.12,145.35,55.81,78.12,138.14,52.49,119.48,562.55,46.23,324.91,442.36,238.14,46.63,51.6,69.66,93.77,277.92,205.57,176.33,150.45,264.15,125.19,95.8,82.51,107.3,231.67,115.37,17.5,231.33,107.11,217.9,392.23,191.03,470.82,154.57,127.04,94.82,79.96,239.63,216.08,215.59,457.9,180.61,91.76,421.34,388.2,88.94,340.76,51.28,56.8,107.92,130.48,212.46,731.11,547.4,188.99,61.95,2202.44,94.7,87.41,210.97,105.97,262.16,277.85,357.53,158.0,191.92,145.51,237.5,173.4,158.57,68.52,57.97,242.01,116.05,35.61,79.67,127.76,62.54,260.79,192.39,109.79,154.5,677.98,248.52,309.52,56.28,80.76,59.71,75.15,704.06,244.38,113.0,424.43,514.49,131.62,106.14,209.99,273.32,43.84,357.72,79.12,46.42,227.69,572.11,270.88,95.38,72.61,16.58,98.3,212.49,153.34,553.92,442.82,37.88,137.84,93.76,266.35,154.37,74.86,43.85,224.6,314.86,32.61,81.45,59.64,95.07,169.36,453.46,230.31,225.93,68.91,172.29,116.05,700.86,59.78,350.92,291.36,86.87,43.44,243.43,121.42,67.52,52.99,1970.74,80.08,188.32,326.6,25.64,89.7,62.65,84.94,300.08,135.11,64.62,170.76,136.07,113.96,179.29,150.51,90.71,124.55,31.26,150.79,54.76,204.5,437.32,297.54,65.6,54.99,1554.74,131.33,189.66,305.1,75.23,69.25,220.27,35.81,62.62,227.47,222.34,520.19,35.37,76.5,52.46,152.08,325.86,133.55,126.49,67.71,226.84,197.84,91.34,17.25,135.0,162.67,74.75,78.96,285.91,389.13,123.8,46.88,74.24,492.96,89.64,243.01,280.96,119.55,156.5,54.77,88.22,195.43,205.7,94.6,77.19,656.0,47.38,51.91,191.62,55.97,125.88,114.15,255.36,34.0,39.27,124.98,84.03,132.24,75.5,203.8,181.41,145.15,230.47,294.47,127.87,37.68,64.66,556.8,268.48,131.38,90.31,1358.84,156.15,420.65,94.75,55.46,130.03,323.4,116.71,205.26,124.19,93.57,90.97,169.38,100.84,37.31,87.22,36.93,193.41,43.12,192.89,60.31,66.31,121.99,154.41,127.79,37.46,90.4,47.5,39.8,184.82,96.83,97.09,233.83
160.62,295.22,3144.78,871.6,2676.78,2692.01,344.97,176.8,507.02,247.66,207.84,150.23,140.15,78.98,213.45,336.36,160.44,346.44,158.59,54.24,43.03,60.09,552.79,285.51,160.94,602.67,145.01,56.17,78.94,139.47,52.36,121.2,572.25,46.48,319.5,444.36,237.47,47.14,51.48,70.52,93.33,281.4,210.41,178.47,152.83,263.56,127.41,97.75,82.69,109.74,235.86,111.69,17.5,234.38,108.56,222.32,402.66,191.93,478.13,156.66,127.96,98.83,80.6,245.14,221.7,220.63,473.75,186.97,93.86,428.59,406.15,89.78,343.27,51.69,57.29,112.16,131.99,213.92,740.93,566.68,190.19,62.27,2161.14,95.53,87.66,211.1,106.5,264.0,282.95,371.4,160.79,193.68,147.69,242.39,176.92,159.98,68.41,59.2,246.28,119.93,36.3,80.52,128.95,62.25,262.29,193.07,112.54,155.63,685.23,250.0,315.93,56.65,82.69,58.84,75.13,719.86,247.52,117.87,428.8,526.32,133.6,109.52,211.38,274.39,44.21,365.78,78.89,48.59,230.51,577.65,272.39,95.2,73.31,16.58,100.04,221.94,154.69,564.16,441.09,39.51,137.55,95.49,266.97,155.83,77.15,43.66,228.55,321.83,32.85,83.78,62.84,94.94,168.26,461.98,241.39,227.98,69.41,171.24,127.96,701.32,60.94,352.61,294.92,87.98,43.45,248.79,121.34,68.17,58.01,1945.3,79.75,189.77,338.26,25.71,90.58,63.22,89.09,304.05,134.93,64.87,171.67,138.22,115.4,181.03,153.32,92.01,125.62,31.53,151.14,55.79,211.65,454.73,303.48,66.49,55.66,1563.55,131.65,204.13,307.6,75.92,69.7,223.24,34.49,62.9,235.3,221.77,527.09,37.3,77.55,57.52,155.13,330.07,133.43,130.92,67.75,230.78,208.85,92.21,17.56,136.82,165.14,75.42,79.44,288.86,394.98,125.18,47.12,75.81,498.44,90.01,245.97,280.13,119.03,157.43,55.67,89.32,202.41,206.71,95.79,78.28,663.02,47.48,52.51,194.02,57.14,128.29,113.62,259.22,35.89,39.51,126.56,84.26,137.74,76.39,205.32,179.07,146.99,232.86,299.9,128.68,37.75,66.86,564.73,271.0,132.75,90.27,1389.13,157.43,425.48,97.14,57.66,131.53,322.78,115.7,205.41,126.0,93.78,91.05,168.93,104.21,37.7,88.6,37.15,196.03,42.78,192.0,65.41,66.19,122.28,156.75,127.78,37.8,91.57,46.75,40.7,191.76,96.89,97.28,239.42
163.98,300.43,3225.01,905.39,2722.51,2736.03,342.41,174.84,506.12,264.53,216.49,150.15,140.1,78.67,219.11,340.74,161.73,350.09,159.2,54.51,42.9,60.1,561.35,287.64,162.79,610.41,145.44,55.97,79.11,140.3,50.8,122.45,589.09,46.91,323.95,453.33,238.92,47.45,51.42,71.02,93.9,292.19,218.8,180.1,153.99,261.32,131.24,97.52,82.37,110.18,236.25,113.46,17.53,235.67,107.3,219.78,409.94,194.72,478.02,160.16,128.76,99.6,81.68,242.53,220.91,226.05,479.87,190.72,94.82,426.18,413.15,90.0,345.38,51.68,57.35,118.77,135.14,214.69,738.59,579.88,192.83,61.51,2186.31,95.59,89.6,211.51,105.05,267.34,290.11,380.6,162.33,195.9,148.32,241.16,174.88,163.45,68.03,59.42,249.6,122.85,36.31,79.41,127.18,62.44,262.04,192.97,112.77,155.67,685.94,249.08,318.38,56.53,81.27,58.56,72.2,732.26,251.53,115.8,427.95,544.64,136.9,111.22,212.33,274.83,44.22,365.71,78.76,48.08,230.23,577.32,276.87,95.82,73.96,16.86,100.61,229.63,155.58,577.02,440.61,39.73,138.21,97.0,260.68,156.29,78.32,44.82,231.67,331.23,33.36,83.98,62.39,94.07,178.93,468.54,239.86,218.91,71.33,171.19,140.64,689.98,61.03,365.05,299.05,87.74,43.25,246.45,120.85,68.45,56.24,1952.75,81.24,192.42,346.11,26.26,91.72,62.41,90.43,318.21,136.16,65.61,171.14,138.99,115.23,180.31,158.87,92.17,128.13,31.46,151.79,55.85,213.3,468.05,319.97,66.88,55.82,1587.73,130.84,208.06,316.93,76.74,68.79,227.66,37.09,62.95,243.6,225.93,542.46,37.77,78.76,58.27,157.17,330.63,135.0,133.5,66.8,233.09,222.85,93.33,17.36,139.12,167.37,77.29,79.12,290.39,400.37,126.28,47.78,76.71,520.34,88.7,245.38,294.73,121.99,158.72,56.02,89.0,208.24,206.73,94.68,80.59,661.36,47.36,52.3,195.64,57.87,131.86,115.84,261.47,36.04,39.99,129.13,83.43,145.76,77.98,208.57,179.29,146.75,236.0,300.82,130.93,37.62,67.0,570.44,275.83,134.76,88.67,1405.23,158.72,442.87,97.41,59.47,131.49,328.3,118.7,206.75,131.25,93.64,91.09,170.51,102.43,38.02,87.14,37.68,194.42,43.24,193.18,68.81,64.65,120.77,161.41,126.07,37.81,93.0,46.69,40.69,197.17,96.24,96.94,241.11
165.38,299.16,3229.83,921.16,2722.03,2729.57,349.66,175.83,507.66,267.34,211.49,150.72,139.65,82.2,217.04,329.37,164.64,345.58,160.05,54.19,42.84,60.58,555.53,289.64,162.56,601.29,144.23,56.0,79.06,138.62,51.1,121.76,589.3,46.67,324.5,453.59,235.32,47.39,51.14,71.05,94.14,289.27,213.72,180.46,155.59,264.51,130.19,99.94,81.8,108.75,236.32,115.92,17.48,227.6,107.39,218.56,404.76,193.02,476.0,158.92,128.1,102.76,80.96,241.64,223.71,223.0,466.5,189.09,92.61,440.0,422.29,89.01,339.0,52.25,56.98,114.65,134.2,212.53,733.83,569.8,185.9,61.37,2161.39,94.82,86.86,212.97,106.16,265.79,283.28,374.59,161.85,194.71,148.58,243.51,175.1,164.22,68.89,59.66,250.76,122.62,36.86,78.35,125.97,60.99,267.6,193.01,111.55,156.03,693.2,250.26,317.9,56.16,81.83,58.62,74.15,717.75,245.82,122.46,446.6,536.86,135.97,112.18,211.99,278.15,44.32,367.56,78.84,49.51,236.07,565.77,273.97,94.97,76.3,16.48,99.56,228.4,154.6,577.2,436.87,41.19,134.44,98.2,261.56,159.25,79.98,43.61,234.2,326.81,31.98,87.16,63.34,94.69,175.38,462.67,251.18,222.16,70.71,169.95,134.82,685.47,61.74,356.28,299.94,86.75,43.66,253.86,120.73,68.77,60.96,1938.69,80.75,190.51,347.0,26.15,91.39,62.82,94.26,314.31,142.75,65.89,170.72,137.18,116.09,182.54,157.2,92.7,126.66,32.5,150.35,56.95,212.38,460.34,314.53,66.58,55.68,1540.21,129.06,204.13,308.22,76.05,69.32,226.97,37.54,63.4,242.84,225.85,539.59,37.44,80.63,61.44,154.96,327.6,134.4,134.53,67.45,232.07,212.97,91.07,18.07,138.14,166.62,76.57,79.05,288.53,391.3,125.56,47.48,76.75,507.0,89.57,244.83,288.31,118.54,156.33,55.32,88.89,210.32,208.36,95.7,79.0,655.29,47.38,52.18,193.54,57.76,135.8,112.13,256.95,37.58,39.19,126.57,84.52,140.14,77.33,206.81,180.58,145.67,231.35,298.85,128.91,37.62,68.52,565.51,272.91,134.69,88.72,1394.61,157.01,432.47,103.85,58.4,131.53,319.79,116.19,206.15,131.95,93.61,90.27,167.83,104.94,37.8,86.58,36.09,195.92,42.78,190.18,66.96,65.44,121.04,160.28,127.1,37.78,93.58,46.47,40.56,194.42,96.72,97.54,237.84
168.82,304.06,3297.78,993.98,2797.36,2805.55,349.93,175.0,505.32,265.24,216.65,151.88,142.62,81.84,218.47,329.73,164.09,349.53,160.01,53.04,44.18,60.8,559.42,285.02,164.34,611.34,143.8,56.17,79.3,140.11,51.0,121.89,587.36,47.22,327.47,466.45,238.12,48.39,53.39,70.82,93.65,293.9,218.21,182.35,157.61,265.86,133.09,101.38,82.85,108.97,236.47,114.78,17.52,228.47,107.23,218.42,414.28,195.03,471.54,158.67,129.06,101.77,81.8,239.67,222.71,222.77,475.99,191.33,94.22,440.59,427.55,92.2,343.01,53.31,57.5,117.87,135.48,215.21,746.87,588.66,191.04,61.57,2201.96,94.9,87.89,213.64,106.19,266.97,286.44,382.92,162.8,196.88,149.94,243.53,174.02,164.77,68.82,59.98,247.99,126.13,36.78,79.12,125.69,61.13,264.87,197.37,112.95,154.83,692.64,251.88,315.24,57.02,81.66,59.71,74.5,719.1,250.17,120.83,446.3,546.76,136.4,113.35,212.5,278.95,43.74,370.38,79.3,49.86,237.83,574.66,281.9,96.93,76.03,17.09,100.5,226.06,155.25,597.42,438.43,41.2,138.17,98.02,260.35,158.13,79.25,44.56,236.54,330.98,33.35,87.56,63.55,95.25,186.72,463.86,251.32,226.57,71.38,170.57,141.79,687.0,62.68,361.03,299.92,87.57,43.63,251.99,122.39,70.32,59.64,1946.82,81.11,187.75,350.2,26.87,93.12,62.68,93.59,325.22,144.0,65.64,176.35,138.42,119.0,182.7,160.2,92.62,127.45,32.12,151.42,56.48,216.66,464.71,325.69,67.45,56.57,1558.34,132.84,217.06,315.03,75.7,69.21,228.93,38.23,64.46,244.15,227.72,552.46,38.43,79.79,60.63,156.7,322.73,136.95,137.04,67.1,232.09,224.96,91.68,17.93,139.29,167.6,76.39,78.01,290.22,393.0,127.93,47.49,77.03,509.76,89.29,243.07,298.51,118.67,157.23,55.75,88.1,211.15,208.3,95.37,81.3,671.68,47.43,52.69,193.26,57.75,134.29,114.74,255.05,37.09,38.2,127.56,84.2,148.65,77.53,210.92,184.49,149.44,234.38,307.48,130.46,37.95,68.3,587.86,274.15,134.62,89.16,1399.59,156.58,457.03,101.59,60.15,129.52,322.92,118.3,209.67,136.02,93.65,91.58,170.53,104.58,38.34,86.78,36.98,195.74,43.06,191.7,67.75,65.94,120.48,158.86,125.71,37.83,94.19,47.41,40.39,200.08,96.78,97.86,239.6
170.21,299.49,3268.16,999.11,2765.51,2770.07,348.16,174.34,503.23,256.34,213.46,150.82,139.78,83.13,214.68,317.05,165.86,342.18,158.42,52.19,43.09,60.4,554.02,284.19,163.48,599.38,141.95,54.48,79.73,137.64,50.97,116.92,571.31,46.52,320.5,422.9,236.12,48.27,51.12,71.38,91.25,286.05,211.11,179.08,152.87,267.68,133.0,101.23,82.57,106.16,234.18,113.92,17.52,220.92,106.2,214.58,405.71,192.34,462.17,157.23,128.3,104.37,80.39,234.0,222.17,216.72,461.44,186.02,92.38,445.25,431.52,89.75,335.61,53.22,56.35,114.65,131.42,212.57,736.46,567.96,186.04,60.78,2159.75,93.7,86.22,210.64,106.83,255.47,275.2,374.49,162.55,191.23,147.68,238.5,173.42,159.14,68.79,58.85,246.79,123.78,36.39,75.65,124.83,59.48,261.97,192.67,107.2,153.55,669.22,248.13,313.77,55.85,81.63,58.18,73.63,707.82,247.64,123.55,446.92,530.99,134.9,114.0,209.35,277.23,42.3,368.05,79.07,49.81,239.69,559.99,273.43,95.43,78.91,16.68,98.78,221.55,152.43,604.04,430.61,42.41,133.99,97.29,260.61,159.42,80.46,43.78,235.24,326.12,33.06,89.09,63.3,96.01,178.73,462.02,254.82,221.47,68.94,167.65,135.4,688.25,61.85,348.73,300.02,82.46,43.7,255.26,120.61,69.42,59.84,1972.28,80.43,183.59,339.79,26.62,90.96,64.23,95.52,316.44,147.14,64.76,173.74,136.65,116.94,181.62,157.29,92.83,125.38,32.71,148.41,57.41,207.34,449.31,321.43,66.9,56.45,1541.67,130.01,219.48,310.42,74.23,69.3,220.31,37.73,63.74,236.78,224.52,536.06,38.0,80.27,61.67,155.15,320.48,134.24,137.05,66.8,226.78,222.24,89.74,18.12,134.18,164.07,73.77,77.07,286.74,401.34,124.64,46.52,75.94,491.25,89.94,241.44,289.41,115.96,152.89,55.6,87.44,207.65,207.76,95.48,78.05,660.84,46.74,51.73,190.26,57.07,139.97,110.65,233.0,38.07,38.15,126.13,84.68,146.44,76.44,209.62,178.91,146.43,231.93,303.16,128.74,38.28,68.97,569.24,270.44,132.55,87.93,1359.31,155.6,437.06,106.22,58.98,129.48,314.69,117.94,208.03,133.15,93.59,89.33,164.63,104.19,37.55,85.73,36.22,193.56,42.87,186.94,66.64,66.6,120.74,156.35,126.96,36.87,91.41,45.68,39.66,197.26,96.14,97.14,236.62
174.07,304.1,3272.99,1013.92,2831.44,2826.24,352.37,175.24,513.46,281.5,219.57,151.08,140.69,83.38,217.31,315.78,166.3,349.35,160.28,52.59,43.07,60.98,558.11,287.69,164.47,626.43,142.83,54.5,80.41,138.96,51.0,117.82,573.69,46.8,325.29,432.14,240.26,51.62,51.33,72.41,92.58,286.53,213.98,184.21,158.46,270.21,132.08,101.71,83.7,106.35,236.87,120.53,17.61,219.17,108.05,214.66,407.67,194.69,473.73,155.89,129.25,104.54,82.24,235.49,222.21,217.04,465.63,188.89,92.13,449.73,432.22,90.93,336.23,52.5,56.42,116.05,138.59,216.95,738.28,581.09,189.05,60.85,2261.99,94.12,87.12,213.19,107.47,263.01,281.08,375.71,164.17,189.57,148.98,242.1,175.31,164.96,69.3,59.14,244.93,125.7,36.68,78.21,125.69,60.07,263.09,193.25,109.46,155.04,679.76,251.7,317.37,56.05,82.3,58.79,73.65,711.63,249.93,121.01,454.57,556.22,135.09,114.1,210.69,279.55,42.87,373.12,79.62,51.45,241.0,559.32,276.68,96.41,78.23,16.83,98.7,220.9,153.2,622.16,437.42,42.64,135.07,97.77,260.6,158.86,81.39,44.35,242.41,329.5,34.7,90.43,64.09,96.44,179.68,461.45,251.26,225.12,73.76,171.98,135.06,700.24,63.16,365.89,303.95,84.71,44.47,256.88,120.09,70.19,57.75,2013.61,81.53,191.08,343.05,27.12,91.19,66.36,96.44,325.56,153.52,65.58,176.26,137.65,119.16,184.22,162.12,94.66,127.74,32.93,151.89,58.49,213.05,468.39,335.71,66.78,56.75,1565.94,130.13,223.4,317.74,75.42,69.88,224.62,38.53,64.49,241.23,226.46,540.39,38.82,81.12,61.54,156.85,325.41,134.93,138.75,67.54,231.04,227.57,90.42,18.3,136.41,166.27,77.68,77.68,289.14,410.41,125.57,46.17,76.3,495.73,91.41,243.2,294.13,119.7,154.73,57.23,88.1,208.24,211.24,96.61,78.56,675.7,47.02,52.04,191.87,57.35,141.57,111.9,241.37,37.68,38.07,127.98,85.42,152.21,77.42,213.01,179.69,148.77,234.69,311.72,129.51,38.63,70.43,576.91,275.0,132.5,88.95,1379.5,158.15,436.26,106.51,59.25,130.19,316.67,118.78,209.24,139.67,93.65,90.06,166.21,107.14,38.35,86.33,37.26,194.86,43.92,195.02,68.4,66.96,124.15,159.08,127.79,37.26,92.95,45.85,40.09,197.75,96.65,97.24,236.53
174.72,303.68,3295.47,1010.64,2833.46,2830.43,358.76,176.92,513.03,276.92,221.82,152.83,141.92,85.2,218.43,310.68,169.31,349.02,161.33,52.78,43.73,61.53,555.71,289.02,165.24,628.87,143.45,54.97,81.34,139.14,51.28,118.95,574.29,47.13,327.71,431.62,241.58,51.83,52.56,73.28,93.45,287.53,211.03,184.9,157.97,273.38,133.7,102.43,83.94,108.46,238.79,119.67,17.99,212.92,108.56,215.35,413.47,197.79,480.76,157.33,131.35,107.5,81.73,240.69,223.36,218.61,459.35,190.28,92.38,453.66,436.45,91.36,337.49,53.62,56.74,113.76,137.06,219.04,741.04,561.87,188.95,61.52,2247.93,94.02,87.45,217.78,109.13,266.0,286.87,373.85,166.11,189.43,150.46,243.58,177.58,165.63,70.93,58.91,247.72,123.8,36.92,78.1,124.29,61.29,265.67,196.47,112.37,156.28,680.03,253.95,322.94,57.12,83.97,60.11,74.78,710.14,245.21,124.51,458.18,554.82,135.26,116.67,211.75,283.36,43.5,376.0,79.6,51.93,244.36,558.26,274.89,97.45,78.95,16.47,100.51,221.47,154.18,622.4,435.54,43.68,135.88,98.51,260.08,162.46,82.23,43.65,246.56,330.51,34.06,93.49,64.7,96.84,165.92,465.86,256.71,226.56,74.37,171.52,130.33,703.36,64.48,366.44,310.48,85.59,45.51,257.85,120.28,71.29,58.71,2027.29,80.91,190.46,341.72,27.35,91.51,67.39,97.25,318.91,157.62,66.24,177.59,138.23,120.86,187.75,158.84,96.22,128.71,33.88,151.5,59.79,212.14,480.97,332.73,67.95,57.0,1556.37,130.17,221.95,321.14,75.67,70.7,224.76,39.84,65.53,238.09,229.41,538.93,38.6,83.85,62.5,156.41,328.99,136.19,141.8,68.31,232.4,219.81,90.22,19.07,135.71,168.06,77.16,77.21,290.43,413.32,127.32,46.39,77.09,490.31,92.68,247.24,284.21,119.62,155.58,57.42,89.02,208.0,214.37,98.07,78.7,675.53,47.12,52.74,195.0,57.58,149.3,113.25,240.33,38.9,38.6,129.5,86.66,146.84,77.24,210.97,183.57,148.92,237.99,314.63,129.46,39.29,72.27,586.4,279.18,133.56,88.97,1388.39,159.55,430.44,109.08,58.66,131.5,313.76,118.24,209.66,138.4,93.62,90.24,166.74,107.69,38.37,86.93,37.91,197.56,44.38,192.16,65.45,68.79,125.28,160.11,129.85,37.58,94.23,46.76,40.47,195.88,97.92,97.97,235.46
175.6,310.7,3379.81,1091.84,2829.11,2839.0,359.57,177.83,513.2,282.19,223.59,153.88,140.87,82.81,220.77,314.28,166.35,350.49,161.97,53.28,43.55,61.92,565.21,291.66,165.73,632.88,146.0,55.14,81.21,138.72,51.17,119.99,583.19,47.53,330.74,450.01,242.94,51.51,51.81,73.11,92.07,291.47,215.28,185.68,158.45,275.34,134.81,101.59,84.43,109.93,240.47,120.24,18.02,213.78,108.04,219.55,414.5,197.11,484.79,160.35,131.47,103.5,83.6,245.03,221.85,219.52,480.5,189.7,91.27,444.98,432.61,91.8,335.3,52.03,55.92,116.17,137.66,220.65,749.88,582.76,188.16,61.57,2276.82,92.0,88.38,217.16,110.04,270.12,294.95,378.51,169.22,189.37,149.47,243.66,180.83,167.26,71.0,59.18,244.58,124.53,37.53,79.86,126.49,62.0,268.14,194.71,114.13,158.16,693.4,255.72,326.22,56.71,84.24,59.56,75.39,730.92,250.58,120.86,446.8,557.31,135.18,116.88,214.31,284.62,44.27,383.36,80.01,50.27,240.89,565.25,277.62,97.65,78.14,16.67,100.74,226.3,154.21,625.25,435.05,41.73,133.25,98.22,264.41,163.12,81.97,44.22,248.31,335.76,34.77,92.35,64.11,97.61,173.08,472.26,253.0,230.05,74.31,171.56,138.12,686.55,63.73,375.35,308.49,85.24,46.02,249.45,122.43,71.28,56.64,2019.54,80.94,189.42,347.08,25.58,91.54,66.86,96.37,332.38,153.85,65.99,178.3,140.89,120.06,186.76,162.47,96.26,129.87,33.3,150.68,59.03,215.41,495.08,338.53,68.72,57.0,1575.11,131.75,222.12,331.78,75.81,71.24,226.69,38.75,65.28,244.23,229.37,539.54,39.12,82.29,60.45,158.76,333.89,135.51,140.6,68.52,235.12,235.89,91.56,18.75,135.42,170.33,77.45,78.92,286.68,423.24,128.04,46.89,76.34,507.81,93.05,249.99,302.31,121.19,156.78,58.78,90.08,211.6,214.65,98.55,80.02,668.62,47.19,52.51,196.7,58.46,140.15,111.28,242.48,37.32,38.54,130.36,87.03,149.35,78.01,211.68,179.39,150.27,240.85,311.1,129.55,39.39,71.04,576.15,280.24,133.67,89.3,1395.69,161.42,434.0,107.42,58.58,133.06,315.93,118.85,207.72,139.39,93.62,89.7,166.82,105.43,37.95,86.77,38.34,200.63,44.42,193.19,68.89,69.21,125.68,160.04,129.7,38.0,93.28,45.8,40.47,199.88,97.62,99.23,238.64
178.96,315.41,3386.3,1099.57,2850.11,2865.0,355.12,177.74,510.73,286.56,229.86,155.46,141.18,82.37,228.12,317.71,164.32,367.55,162.18,52.74,43.44,62.16,569.98,288.39,168.19,641.47,147.23,55.67,81.57,142.38,51.25,120.19,592.87,47.78,340.69,466.33,248.17,52.25,51.6,73.23,93.63,295.84,221.29,191.01,161.07,273.61,139.14,101.08,84.62,112.38,241.54,123.23,18.11,219.57,104.68,222.45,417.45,197.54,491.03,164.7,131.94,100.69,84.29,250.55,221.04,222.93,485.36,190.94,91.84,437.15,412.92,91.22,339.66,51.68,56.47,121.18,141.44,224.95,773.24,597.75,193.8,63.06,2371.92,94.65,91.23,215.84,110.97,272.97,302.0,391.82,171.45,192.28,152.08,243.34,183.87,170.18,72.06,60.53,240.89,131.78,37.68,82.05,128.43,64.31,269.77,194.06,116.75,157.75,698.43,257.98,325.98,56.87,84.89,60.56,76.2,761.38,259.35,120.63,446.31,568.93,132.65,116.19,218.57,285.66,44.85,396.47,80.75,50.09,241.09,572.33,284.93,101.99,78.55,17.75,103.0,228.52,157.53,616.51,438.95,42.63,135.69,99.06,263.65,164.94,83.14,46.26,252.34,339.62,37.19,87.84,64.19,98.69,180.64,476.63,253.41,238.57,76.16,178.32,146.84,702.52,63.05,384.33,307.0,84.93,46.99,246.6,124.06,71.51,56.79,2077.73,83.1,194.74,357.35,26.25,92.73,67.66,96.68,341.0,150.5,67.12,182.7,144.71,120.86,183.81,165.97,98.31,132.53,33.44,155.31,58.03,223.0,515.29,347.48,70.62,56.39,1590.33,138.08,223.01,343.97,77.36,71.83,233.59,39.72,65.32,246.26,231.75,551.76,40.69,83.47,60.51,158.61,340.76,140.39,139.59,69.1,238.03,239.67,95.55,18.89,138.42,172.76,79.78,79.51,297.78,431.51,128.83,48.08,78.0,516.77,93.52,258.26,311.64,122.22,158.25,60.21,92.88,214.8,214.74,99.18,82.58,684.29,47.82,52.74,202.64,58.98,138.59,114.3,247.22,37.85,39.02,134.16,87.78,155.41,78.65,214.95,182.03,155.0,243.39,312.22,135.89,39.37,71.24,592.56,284.89,135.97,90.95,1423.28,164.44,452.94,107.69,61.78,133.63,320.15,126.14,212.38,140.8,93.59,93.35,169.34,104.87,38.32,88.82,39.52,209.3,45.33,195.41,73.33,69.73,129.58,165.07,130.59,38.29,90.89,46.14,41.48,215.17,96.9,99.82,243.13
