Date,apple,microsoft,amazon com,tesla,alphabet,alphabet,berkshire hathaway,unitedhealth,johnson & johnson,nvidia,meta platforms,procter & gamble,jpmorgan chase &,exxon mobil,visa,home depot,chevron,mastercard,abbvie,pfizer,bank of,coca cola,costco wholesale,pepsico,broadcom,eli lilly,walmart,thermo fisher scientific,verizon communications,cisco systems,walt disney,merck &,abbott laboratories,comcast,accenture,adobe,intel corporation,mcdonalds,wells fargo,danaher,bristol myers squibb,salesforce,texas instrument,nike,philip morris,union pacific,raytheon technologies,qualcomm,nextera,medtronic,advanced micro devices,amgen,at&t,united parcel service,cvs health,lowes companies,s&p global,honeywell,conocophillips,prologis,international business machines,oracle,anthem,american tower,intuit,caterpillar,target,deere,morgan stanley,american express,lockheed martin,charles schwab,goldman sachs,citigroup,altria,paypal holdings,applied material,general electric,blackrock,boeing,servicenow,automatic data processing,netflix,booking holdings,mondelez,starbucks,intuitive surgical,chubb ltd,duke,marsh & mclennan,stryker,zoetis,3m,crown castle,cigna,analog devices,southern,cme,gilead sciences,blackstone,micron technology,csx,t mobile us,tjx,pnc financial services,edwards lifesciences,becton dickinson,regeneron,aon,vertex,us bancorp,dominion,truist financial,colgate palmolive,eog resources,equinix,waste management,northrop grumman,intercontinental exchange,lam research,illinois tool,progressive,boston scientific,norfolk southern,charter communications,freeport mcmoran,fidelity national information serv,public storage,activision blizzard,estee lauder,newmont,general dynamics,ford motor,sherwin williams,dollar general,schlumberger,fiserv,eaton,humana,emerson electric,capital one financial,palo alto networks,general motors,sempra,air products and chemicals,marathon petroleum,moodys,hca healthcare,archer daniels midland,pioneer natural resource,dow,fedex,american electric power,american,uber technologies,marvell technology,block,marriott,kla,centene,metlife,l3harris technologies,occidental petroleum,mckesson,moderna,roper technologies,exelon,oreilly automotive,illumina,kimberly clark,warner bros. discovery inc series,sysco,nxp semiconductors,autozone,johnson controls,prudential financial,nucor,general mills,ecolab,cognizant technology solutions,iqvia holdings,synopsys,dexcom,williams,digital realty,valero,paychex,corteva,travelers companies,hilton worldwide holdings,realty income,chipotle mexican grill,kroger,welltower,autodesk,lululemon athletica,crowdstrike holdings,aflac,simon property,cadence design systems,fortinet,amphenol,idexx laboratories,xcel,hp,workday,sba communications reit corp class,devon,constellation brands,phillips 66,global payments,twitter,dollar tree,public service enterprise,motorola solutions,allstate,kinder morgan,baxter,agilent technologies,arthur j gallagher,msci,ross stores,microchip technology,electronic arts,parker hannifin,carrier global,cintas,yum brands,snowflake,avalonbay communities,trane technologies,dupont de nemours,consolidated edison,atlassian,ebay,equity residential,halliburton,verisk analytics,hershey foods,wec,transdigm,alexandria real estate equities,bank of new york mellon,resmed,walgreen boots alliance,discover financial services,fastenal,monster beverage,international flavors & fragrances,cheniere,weyerhaeuser,eversource,ameriprise finance,ppg industries,otis worldwide,oneok,m&t bank,biogen,t rowe price,svb financial,datadog,kraft heinz,rockwell automation,willis towers watson,hess,american water works,paccar,mettler toledo,ametek,cummins,aptiv,kkr and,align technology,arista networks,first republic bank,cbre,delta air lines,lyondellbasell industries nv class,republic services,extra space storage,southwest airlines,ball,cerner,old dominion freight line,tyson foods,expedia,edison,keysight technologies,zimmer biomet holdings,dte,invitation homes,trade desk,fifth third bancorp,state street,veeva systems,keurig dr pepper,corning,west pharmaceutical services,mccormick & co non voting
2022-01-20,164.51,301.6,3033.35,996.27,2666.15,2670.13,311.01,463.0,165.25,241.5,316.56,162.0,147.66,73.27,214.35,349.58,128.45,364.0,133.03,54.05,45.75,60.75,482.82,173.94,547.72,243.13,141.22,588.16,53.4,58.08,147.62,80.75,124.71,50.22,342.69,510.85,52.04,253.13,55.0,282.96,64.58,222.94,173.45,142.73,102.02,242.07,88.36,166.5,83.51,106.11,121.89,228.9,20.39,202.29,102.39,223.93,417.98,208.92,85.63,154.14,130.82,82.72,452.72,245.94,544.62,216.63,221.72,366.98,99.83,160.92,375.13,91.43,348.1,64.46,50.33,173.28,139.15,98.25,826.55,214.19,515.0,220.31,508.25,2433.64,67.76,95.72,292.73,193.11,102.31,158.19,257.02,201.96,173.57,181.65,240.39,158.63,67.88,231.2,67.81,111.56,85.07,35.24,104.06,67.33,206.9,115.56,263.97,614.38,270.25,228.61,56.94,79.09,63.12,83.29,103.5,730.51,153.23,397.41,126.12,619.67,237.67,107.17,43.45,279.21,572.16,43.19,113.2,352.42,81.76,301.06,63.84,208.98,21.65,297.66,212.1,37.05,106.3,161.06,383.01,93.65,150.27,519.67,54.65,134.88,286.98,71.99,345.27,240.76,68.89,215.0,57.81,250.74,89.92,58.84,37.82,73.8,127.58,156.7,383.28,78.95,66.46,224.46,34.95,251.84,167.52,439.74,56.98,648.06,380.44,141.57,27.49,78.03,199.61,1932.71,72.7,112.43,100.34,68.48,213.17,85.69,244.4,309.96,434.64,28.77,155.4,81.41,120.99,46.54,165.18,142.24,67.32,1420.44,47.27,85.98,252.41,322.53,173.89,61.9,147.43,150.31,304.99,77.91,511.15,68.18,36.11,251.77,316.8,48.63,243.4,85.5,144.86,37.28,127.97,65.59,238.85,119.49,17.43,85.99,139.48,155.67,515.85,97.43,73.97,138.88,314.23,48.03,380.3,123.62,279.27,243.37,173.75,79.18,82.04,291.32,60.71,88.35,28.14,198.03,199.16,96.67,629.09,198.33,59.92,237.96,53.18,116.8,56.17,86.37,141.0,106.29,38.29,86.67,309.4,159.7,82.21,59.39,166.35,225.91,164.79,647.94,130.01,37.06,313.75,228.24,88.97,162.7,92.3,1470.53,136.62,226.72,142.0,67.08,490.71,121.94,171.98,99.71,38.84,96.27,128.35,195.38,44.34,90.54,91.49,306.99,90.46,177.5,63.38,177.48,123.04,118.36,41.84,67.73,46.62,94.21,222.68,38.11,35.13,373.59,95.34
2022-01-21,162.41,296.03,2852.86,943.9,2607.03,2601.84,305.22,461.17,164.87,233.74,303.17,162.62,145.08,72.17,205.93,349.1,126.91,355.08,131.98,52.79,44.92,60.45,481.61,174.22,533.23,243.06,140.19,580.33,53.16,56.68,137.38,79.98,125.83,49.73,335.63,499.91,52.04,254.59,53.67,280.45,63.54,218.63,175.64,142.95,102.92,246.33,87.21,164.93,82.6,105.6,118.81,227.72,20.08,201.95,101.56,225.02,416.93,205.1,82.72,155.43,129.35,82.22,441.56,244.76,528.55,214.09,217.25,364.28,98.86,158.74,371.2,89.2,343.91,63.27,50.32,163.54,135.06,96.3,800.92,205.44,507.74,217.13,397.5,2345.86,68.36,96.31,269.53,192.01,102.98,157.05,254.68,200.33,172.65,182.25,236.25,159.52,67.81,225.91,68.51,109.78,81.93,34.1,101.62,67.46,200.96,112.65,264.63,621.4,266.42,228.08,55.1,79.31,61.47,83.67,100.63,721.58,151.4,398.81,125.64,605.79,237.45,108.02,42.97,276.42,569.69,40.99,111.78,353.35,81.35,297.02,63.09,206.54,20.65,292.85,210.18,36.36,104.86,160.54,375.25,93.2,146.52,483.63,53.28,134.9,282.47,70.7,341.87,237.93,68.94,206.91,56.72,244.91,89.97,57.32,35.94,72.55,118.1,156.99,373.03,77.14,65.61,220.75,33.75,246.62,160.07,437.94,56.77,635.92,365.94,143.32,26.19,77.41,199.95,1942.17,72.72,110.01,93.05,69.03,195.09,84.26,240.95,303.31,422.1,28.76,154.95,79.29,118.67,45.44,162.61,142.26,67.92,1378.4,46.92,87.51,239.19,313.02,164.73,60.86,146.96,148.3,288.65,77.03,501.96,68.22,34.86,245.69,312.34,46.12,241.01,83.44,140.77,34.82,126.23,65.44,237.19,119.41,17.37,86.28,137.51,154.17,500.82,95.43,73.33,139.01,313.48,47.8,379.51,124.24,267.56,242.0,174.98,77.47,82.66,283.0,59.54,88.06,27.54,196.09,200.35,96.99,616.62,196.58,57.18,235.16,52.5,114.45,56.52,85.62,139.29,104.55,38.01,87.11,299.38,154.74,83.11,58.53,160.11,220.52,159.68,581.76,125.55,37.0,314.25,225.64,87.69,161.39,91.56,1458.34,136.42,223.36,140.19,65.82,462.78,118.63,167.67,101.51,37.86,94.15,127.99,195.48,43.37,88.33,91.7,296.81,89.93,174.42,62.98,173.42,122.54,118.46,41.88,59.45,45.04,90.99,222.08,37.83,35.06,367.8,95.71
2022-01-24,161.62,296.37,2890.88,930.0,2616.08,2607.44,303.73,462.27,162.97,233.72,308.71,161.3,144.95,72.79,201.85,363.81,127.18,349.42,132.16,51.54,44.55,59.96,488.9,173.33,541.58,240.42,140.2,575.8,52.96,56.9,137.46,78.83,123.82,50.07,339.0,519.66,51.94,253.61,53.32,276.86,62.61,223.03,178.34,146.0,100.58,245.1,88.12,170.07,81.92,104.21,116.53,226.08,19.88,204.13,103.51,232.35,417.95,204.45,83.02,153.31,128.82,82.42,449.5,248.4,534.68,214.33,220.58,364.03,98.08,158.93,373.33,88.71,343.39,62.7,49.95,162.17,139.29,96.91,786.82,204.2,525.84,218.24,387.15,2349.62,67.61,98.1,271.98,195.9,102.58,157.96,251.92,200.07,172.8,183.61,236.42,161.44,67.37,224.25,68.57,109.39,82.95,34.36,106.65,69.06,204.11,110.6,259.96,621.48,273.65,229.68,56.81,78.48,62.3,83.67,102.31,730.84,149.79,403.06,125.32,621.82,237.91,109.88,42.66,276.31,577.13,39.96,111.79,352.13,79.97,301.79,63.08,207.08,20.39,298.52,216.58,36.6,102.74,160.72,379.1,93.04,148.3,504.21,52.64,131.65,282.81,70.39,344.08,243.6,68.59,206.0,56.62,245.72,89.12,57.46,36.28,72.09,117.3,155.74,391.1,77.53,65.41,225.05,34.01,248.35,157.3,434.45,56.1,657.77,364.96,141.8,26.88,77.17,203.07,1972.13,73.79,109.44,95.31,68.55,192.61,85.1,243.7,308.34,426.83,28.27,153.91,78.59,120.09,46.07,168.83,140.48,68.41,1416.57,47.72,86.02,245.35,321.62,167.27,61.48,146.1,151.66,290.37,77.35,511.65,67.43,35.62,247.63,326.54,48.33,240.06,82.83,140.81,35.06,132.15,64.35,239.51,121.92,17.32,85.96,138.12,156.29,507.07,98.25,74.85,135.2,314.17,47.66,386.32,126.34,277.5,240.39,176.25,77.15,81.99,300.27,59.66,88.34,28.59,197.38,199.92,95.13,621.27,195.26,58.9,238.52,52.38,115.34,57.47,88.14,136.62,105.13,38.85,86.15,300.96,155.03,83.23,58.63,166.63,224.69,159.32,570.01,136.07,36.39,311.78,230.84,88.74,159.79,91.15,1462.64,136.33,224.0,139.89,65.41,474.43,121.52,174.86,100.75,37.91,93.39,127.6,195.0,43.87,87.23,91.71,309.05,90.65,171.35,62.27,175.36,123.65,116.88,41.69,65.33,45.48,93.8,227.36,38.17,35.33,383.52,94.17
2022-01-25,159.78,288.49,2799.72,918.4,2538.7,2534.71,307.19,456.84,167.63,223.24,300.15,159.54,146.53,74.93,202.0,358.98,132.59,338.76,133.09,52.54,45.43,59.82,477.32,171.34,534.14,239.46,137.15,567.75,52.9,56.11,136.51,79.46,123.27,49.67,334.95,502.72,51.0,250.68,53.59,271.2,62.46,215.39,173.96,145.48,102.14,244.12,90.31,165.45,75.1,104.17,111.13,225.04,19.99,201.94,103.1,230.01,399.53,202.3,87.11,153.96,136.1,81.07,439.18,250.53,515.99,214.31,214.68,368.22,99.04,173.11,387.17,88.53,341.55,64.11,50.03,158.2,132.99,91.11,798.55,204.1,495.08,216.88,366.42,2329.02,66.98,97.01,264.14,193.66,102.32,156.65,249.27,195.25,173.75,182.18,234.74,155.77,67.25,221.79,68.84,110.24,80.72,33.72,105.67,68.68,204.2,109.49,258.1,603.19,267.71,227.11,57.41,77.98,63.03,81.74,106.94,719.67,148.01,403.18,123.95,588.23,233.93,109.3,42.51,274.81,563.54,39.63,110.2,352.5,79.12,294.21,63.29,205.96,19.98,294.26,212.01,38.79,101.04,157.44,375.04,91.21,152.16,475.47,51.9,133.92,279.43,71.5,325.03,239.11,68.37,213.14,57.18,244.04,88.96,58.21,34.82,67.02,115.3,157.03,370.11,76.37,65.43,224.45,36.77,245.63,152.54,427.84,55.46,646.37,344.76,139.63,26.86,77.07,194.77,1930.94,72.99,110.9,94.19,68.34,188.89,82.25,236.23,291.66,406.23,28.97,152.67,81.16,118.77,46.05,168.6,142.39,68.92,1368.4,45.08,85.53,233.78,308.83,158.59,61.9,146.78,142.39,272.95,76.01,478.19,67.88,34.98,236.11,325.54,51.26,236.47,85.96,139.5,34.17,131.35,64.72,234.04,121.93,17.5,85.07,134.57,153.2,492.92,96.61,72.54,131.01,311.8,47.21,381.23,122.05,263.43,241.5,172.94,76.83,81.81,286.69,58.18,87.62,30.59,190.61,194.77,94.75,614.6,194.16,59.02,232.17,50.99,118.44,55.68,86.33,134.03,109.88,38.47,85.57,298.53,153.99,82.97,59.59,164.59,222.31,157.65,554.82,125.14,36.21,301.63,226.65,91.5,157.0,93.95,1413.7,133.89,226.66,135.93,64.76,467.99,116.95,169.7,95.86,38.72,93.21,124.83,195.47,43.85,86.4,91.37,299.97,90.29,174.2,61.77,168.77,120.95,117.63,41.1,62.67,44.92,94.13,221.32,38.08,35.3,378.36,93.02
2022-01-26,159.69,296.71,2777.45,937.41,2584.66,2584.8,309.26,458.43,168.38,227.72,294.63,158.15,147.92,74.17,205.87,357.28,132.69,344.66,134.23,53.01,45.9,59.6,483.47,169.53,557.12,237.86,135.75,562.9,51.02,55.33,133.6,79.14,120.07,48.46,329.89,500.81,51.69,249.85,54.14,266.77,62.24,211.0,178.33,143.99,101.38,244.88,88.98,167.0,72.64,104.09,110.71,222.54,18.3,199.0,104.86,228.1,397.54,200.65,87.06,151.72,134.26,79.59,428.44,242.6,507.48,214.29,211.71,372.24,100.17,175.32,391.24,90.01,342.68,64.75,49.47,156.98,135.58,89.32,795.47,194.27,484.42,197.46,359.7,2370.63,66.62,95.58,264.46,194.1,101.95,154.0,248.26,189.84,169.3,176.9,234.02,159.77,67.02,220.13,67.34,111.47,81.97,33.65,104.22,69.1,206.01,108.63,253.89,605.25,267.69,226.58,57.56,77.46,62.87,81.39,107.53,695.83,147.96,403.23,122.15,596.67,233.02,107.63,43.04,269.03,555.0,38.43,108.99,348.18,78.78,292.57,61.69,204.92,19.91,292.75,204.71,39.8,99.97,158.24,377.09,90.58,144.9,476.24,52.35,134.64,276.41,70.98,324.54,240.0,72.27,212.45,57.22,243.16,88.83,57.63,34.8,67.66,111.0,158.73,380.6,75.34,66.06,222.63,37.06,246.97,154.96,426.82,55.7,630.82,331.78,134.84,24.4,77.06,196.96,1881.7,72.5,111.78,93.04,67.8,185.25,81.83,232.64,288.56,395.83,29.21,147.73,81.3,113.57,46.01,167.86,144.82,67.93,1358.46,44.38,83.85,233.28,302.76,160.94,62.16,145.58,141.49,271.15,76.34,466.52,67.62,35.23,225.04,315.76,51.79,234.33,85.05,140.48,33.62,127.6,64.69,227.55,120.3,17.52,84.27,133.51,153.18,492.13,94.76,74.39,129.98,313.89,46.67,381.31,120.14,253.1,240.5,172.54,76.74,81.38,293.06,57.71,87.39,30.8,187.76,194.13,94.11,612.59,189.72,58.92,231.04,49.76,117.22,55.32,84.59,133.23,110.26,38.08,84.65,298.79,153.49,81.52,59.85,167.76,219.6,156.62,560.45,128.04,36.04,298.04,225.55,87.74,155.55,93.88,1405.53,133.39,225.85,135.21,64.53,457.36,117.95,167.31,96.72,38.76,93.03,125.09,193.05,43.71,86.57,91.12,292.07,90.58,177.1,62.11,168.49,120.49,118.18,40.65,61.46,44.8,94.32,217.16,37.41,39.24,378.57,91.94
2022-01-27,159.22,299.84,2792.75,829.1,2580.1,2582.42,307.67,461.6,170.59,219.44,294.64,159.13,145.31,75.12,206.15,356.43,135.37,350.53,135.97,53.37,45.47,59.65,482.52,169.37,542.31,236.72,135.84,553.74,51.19,54.62,135.42,80.58,120.44,48.01,333.36,493.05,48.05,248.74,53.76,269.97,63.86,212.74,174.81,144.64,102.25,244.59,89.28,161.2,72.51,103.18,102.6,224.0,18.21,194.83,106.79,225.93,395.08,200.65,89.66,148.61,132.52,79.78,435.83,236.43,517.22,212.17,212.18,375.96,101.15,171.9,389.08,89.7,341.03,64.15,50.34,158.11,130.15,89.9,787.96,189.75,528.69,196.42,386.7,2359.65,67.47,95.32,262.77,192.77,103.25,147.31,245.33,187.66,170.16,171.57,227.43,154.59,68.03,223.24,67.27,119.04,78.72,33.56,106.03,69.62,204.96,101.96,251.19,608.72,261.88,228.22,57.44,78.21,61.91,82.7,109.75,683.02,146.25,373.99,122.4,555.3,230.57,107.64,43.23,269.75,561.03,37.1,109.24,346.26,78.9,298.19,60.66,208.8,19.55,283.17,205.34,38.86,100.28,155.42,383.05,90.63,141.68,485.22,51.45,135.96,275.85,71.9,325.92,228.85,74.2,213.85,60.18,241.93,89.4,56.42,34.09,64.89,105.64,153.71,361.8,76.27,65.31,216.27,37.26,255.1,148.62,423.48,56.13,634.67,324.36,137.48,25.24,76.66,187.96,1907.73,71.55,110.61,96.74,68.35,183.52,81.79,232.0,285.36,383.52,29.37,145.26,81.98,111.6,46.84,165.66,137.25,67.76,1345.14,45.4,83.42,228.66,306.52,159.81,61.89,143.89,138.98,269.72,75.03,471.08,68.94,35.21,226.18,306.18,51.74,234.77,85.82,141.03,33.84,128.3,65.4,223.09,120.25,17.48,84.63,132.09,149.33,491.79,94.87,71.04,131.06,308.68,46.09,377.72,119.82,244.72,237.21,169.2,76.49,82.76,290.89,56.7,86.67,30.83,188.3,194.37,95.11,593.88,185.54,58.37,224.89,50.0,113.22,54.83,83.17,131.96,110.16,37.89,85.74,303.71,153.39,82.61,60.17,168.86,218.94,149.85,542.74,128.15,36.09,286.98,222.99,89.68,156.15,93.22,1396.45,132.46,224.08,132.01,66.0,455.62,117.92,164.02,95.37,38.34,95.85,123.59,190.34,42.82,93.99,91.38,285.98,90.02,171.23,61.5,161.12,121.24,119.81,40.11,60.17,44.23,93.12,214.58,37.6,40.56,383.86,98.2
2022-01-28,170.33,308.26,2879.56,846.35,2667.02,2665.79,312.9,466.06,171.79,228.4,301.71,160.5,146.61,75.28,228.0,366.54,130.61,382.51,137.92,54.33,45.87,60.84,492.43,172.67,560.1,245.1,137.52,572.03,52.9,55.61,138.63,80.9,125.35,49.72,342.85,518.16,47.73,256.09,54.19,281.11,64.91,222.13,177.29,145.91,103.52,245.93,90.33,166.81,72.5,103.13,105.24,229.14,19.03,198.25,109.27,234.99,406.62,201.99,89.22,155.07,134.5,80.48,442.09,246.77,534.82,201.16,217.67,373.79,101.8,177.06,393.15,88.91,347.01,64.69,50.48,163.52,132.45,92.1,808.14,190.57,561.08,199.27,384.36,2412.94,66.42,97.21,271.79,196.89,104.73,150.27,248.39,195.3,163.1,180.68,233.45,158.63,69.0,225.75,68.86,124.28,79.27,34.43,108.65,71.38,208.22,104.87,255.73,624.92,270.18,243.02,58.08,79.46,62.58,83.05,109.7,707.56,147.9,380.2,124.35,561.14,231.75,108.72,42.74,271.99,590.47,36.04,117.4,360.57,79.14,303.79,59.86,212.82,19.54,287.7,204.33,39.68,104.89,156.69,386.18,90.71,142.62,496.17,50.24,136.86,277.63,71.8,336.51,236.61,75.92,215.37,60.04,244.78,90.13,56.96,35.21,66.32,110.38,159.38,366.65,77.27,66.06,218.67,37.57,258.21,159.47,435.47,57.33,643.52,331.96,138.92,27.15,77.63,189.45,1951.16,72.16,110.19,99.79,69.38,186.09,84.44,238.82,296.35,413.39,29.64,148.88,81.41,115.33,47.46,166.82,143.39,69.49,1410.02,43.47,84.06,239.54,315.91,168.9,62.35,146.4,145.42,282.16,77.11,489.05,69.84,36.3,238.18,317.76,51.55,236.05,84.25,147.33,35.27,128.49,66.03,227.12,120.86,17.2,85.29,137.06,154.54,508.13,95.77,72.22,131.92,308.56,46.45,386.31,122.24,253.52,243.36,172.17,76.07,84.63,319.17,57.54,88.89,31.36,193.29,196.83,96.57,604.15,189.56,58.48,216.12,50.46,113.74,55.83,85.31,130.71,112.86,39.65,87.21,298.09,154.83,82.77,59.29,172.07,225.21,149.81,558.47,136.96,36.05,284.6,231.09,91.0,157.84,93.66,1430.53,134.99,220.99,130.98,68.19,463.96,120.19,169.01,98.33,38.28,96.08,126.58,196.91,42.93,93.5,91.39,293.49,91.3,174.36,62.02,164.02,120.89,120.24,41.59,63.6,44.47,93.65,224.74,37.64,42.12,393.03,98.23
2022-01-31,174.78,310.98,2991.47,936.72,2706.07,2713.97,313.02,472.57,172.29,244.86,313.26,160.45,148.6,75.96,226.17,366.98,131.33,386.38,136.89,52.69,46.14,61.01,505.13,173.52,585.88,245.39,139.81,581.3,53.23,55.67,142.97,81.48,127.46,49.99,353.58,534.3,48.82,259.45,53.8,285.79,64.89,232.63,179.49,148.07,102.85,244.55,90.19,175.76,78.12,103.49,114.25,227.14,19.25,202.21,106.51,237.35,415.22,204.48,88.62,156.82,133.57,81.16,440.99,251.5,555.23,201.56,220.43,376.4,102.54,179.82,389.13,87.7,354.68,65.12,50.88,171.94,138.18,94.48,822.94,200.24,585.78,206.17,427.14,2456.13,67.03,98.32,284.18,197.28,105.06,153.64,248.05,199.79,166.02,182.51,230.46,163.97,69.49,229.5,68.68,131.97,82.27,34.22,108.17,71.97,205.99,109.2,254.14,608.59,276.44,243.05,58.19,80.66,62.82,82.45,111.48,724.9,150.44,369.9,126.66,589.92,233.92,108.66,42.9,271.99,593.34,37.22,119.92,358.53,79.01,311.79,61.17,212.1,20.3,286.51,208.48,39.07,105.7,158.43,392.5,91.95,146.73,517.4,52.73,138.16,282.12,71.75,343.0,240.05,75.0,218.89,59.73,245.86,90.4,57.75,37.4,71.4,122.29,161.12,389.27,77.76,67.06,209.29,37.67,256.72,169.33,437.16,57.95,651.75,348.82,137.65,27.91,78.15,205.44,1986.35,72.67,111.57,101.4,68.68,189.45,85.42,244.9,310.5,430.48,29.94,149.23,82.97,117.76,48.08,166.18,145.11,69.41,1485.58,43.59,86.63,249.79,333.76,180.64,62.82,147.2,152.14,297.24,79.59,507.3,69.66,36.73,253.01,325.44,50.57,237.75,84.79,149.88,37.51,131.22,66.53,231.94,120.67,17.36,85.44,139.32,157.94,536.12,97.75,77.48,132.66,310.01,47.68,391.53,125.17,275.9,244.23,173.1,76.6,86.45,324.34,60.07,88.73,30.74,196.13,197.07,97.04,616.19,194.84,59.26,228.6,49.76,115.75,56.68,86.72,131.92,111.9,40.43,89.49,304.31,156.2,85.43,60.68,169.38,226.0,154.43,583.9,146.11,35.8,289.22,233.96,92.29,160.8,92.99,1472.68,136.77,220.88,136.58,71.16,494.96,124.31,173.59,101.34,39.69,96.73,127.66,198.19,44.76,97.1,91.2,301.93,90.89,183.29,62.79,168.82,123.02,120.43,41.98,69.54,44.63,94.5,236.54,37.95,42.04,393.22,100.31
2022-02-01,174.61,308.76,3023.87,931.25,2752.88,2757.57,313.96,468.41,170.88,246.38,319.0,159.74,151.15,80.83,232.36,368.7,134.79,392.06,137.0,53.07,46.94,60.56,508.41,172.34,592.72,248.28,140.91,594.31,53.2,55.37,144.49,81.92,127.2,49.94,353.42,535.98,48.95,258.99,55.6,287.29,65.19,232.12,181.29,148.22,103.25,246.71,90.73,177.13,77.23,103.59,116.78,228.68,18.43,230.69,106.27,238.35,417.46,205.34,91.54,153.52,135.53,81.04,438.9,250.15,560.83,205.35,219.23,377.88,103.95,183.54,387.01,90.06,364.06,66.56,50.64,175.8,138.61,97.95,825.95,208.34,586.54,205.56,457.13,2465.64,66.68,98.76,286.51,199.87,103.45,153.52,248.6,198.87,167.43,180.57,225.91,165.37,67.99,232.02,68.47,134.95,81.45,34.72,109.55,72.8,209.74,108.37,253.23,613.36,276.81,245.66,59.27,80.03,64.02,81.92,113.18,715.29,149.76,370.58,127.04,589.47,233.04,108.1,43.5,274.4,596.89,39.02,121.71,355.34,79.06,315.02,61.33,212.87,20.66,293.09,209.12,39.52,108.66,159.39,390.68,92.48,150.49,512.86,54.07,136.12,284.63,74.02,343.9,237.33,75.53,224.22,61.81,252.0,88.35,59.11,38.61,72.42,127.61,163.02,388.03,76.95,68.09,209.92,39.29,256.92,172.74,441.99,57.83,656.99,356.45,137.26,27.17,79.46,208.2,2011.57,72.31,113.67,107.46,68.25,191.66,86.42,247.1,311.82,435.04,30.52,147.74,86.55,118.1,47.93,167.99,145.72,69.13,1512.45,44.13,84.66,249.77,344.91,182.15,62.89,147.36,151.61,302.18,79.12,513.51,68.49,37.46,252.74,322.37,52.56,235.66,87.66,151.62,38.12,134.24,66.26,231.8,118.72,17.41,84.93,141.03,156.85,545.4,98.54,78.29,129.94,317.21,47.05,387.32,123.58,283.76,244.48,167.18,77.89,86.05,325.87,60.48,88.1,31.37,196.57,195.73,95.16,624.48,195.28,60.69,232.16,49.75,118.02,56.51,86.47,134.1,115.05,40.63,87.97,308.1,157.35,83.56,61.87,172.85,229.37,155.75,605.88,147.78,36.13,290.1,236.11,93.5,158.71,95.33,1496.43,137.09,225.53,139.99,72.46,508.56,124.3,176.77,101.53,40.49,99.53,125.98,197.56,45.18,96.57,91.25,306.19,91.06,188.06,61.67,169.06,123.99,118.48,41.82,71.09,45.94,96.51,238.1,38.14,42.17,397.24,100.49
2022-02-02,175.84,313.46,3012.25,905.66,2960.0,2960.73,319.6,479.78,172.77,252.42,323.0,162.6,149.94,80.62,235.42,373.73,135.41,396.75,138.62,53.86,46.89,61.18,522.02,175.47,603.43,250.83,140.85,604.13,53.8,56.17,142.62,82.01,130.04,49.99,359.47,533.09,49.51,262.28,55.93,294.43,64.8,225.01,187.84,148.71,103.9,251.26,92.54,188.2,77.73,103.37,122.76,228.93,18.52,232.11,108.9,239.11,422.07,207.55,92.21,157.33,137.25,82.5,444.16,252.34,562.3,204.94,217.61,374.48,103.92,184.16,387.34,90.36,363.06,66.23,50.5,132.57,140.76,98.04,822.51,207.52,581.15,207.9,429.48,2440.98,67.9,97.73,292.94,207.53,105.0,154.77,254.47,202.17,166.66,184.0,230.02,168.91,68.81,239.37,65.82,137.98,84.51,35.21,109.58,72.03,210.87,112.84,256.67,622.85,278.63,253.57,59.77,81.32,64.57,82.8,112.92,716.55,148.12,370.98,129.03,611.77,235.97,109.48,41.44,280.08,600.24,39.39,120.11,370.36,79.25,319.17,62.11,214.08,20.63,294.32,206.69,39.25,108.36,161.41,401.22,97.56,149.62,509.4,53.5,138.2,284.35,78.5,347.05,240.79,76.69,223.48,61.66,251.82,89.88,60.25,37.17,74.08,114.04,160.87,395.46,78.82,68.53,211.74,39.62,258.46,169.61,452.32,42.86,672.42,356.23,135.62,27.69,79.99,210.35,2064.18,72.32,114.8,111.98,68.77,192.48,88.24,254.45,315.63,435.67,30.68,149.23,86.61,120.11,48.13,172.72,144.59,69.8,1484.57,44.1,84.85,248.0,349.19,177.04,63.69,149.55,153.13,309.88,80.45,534.23,69.59,38.16,242.85,323.57,53.24,240.44,87.7,150.83,36.51,133.73,67.28,237.66,117.69,17.41,85.55,144.24,157.09,549.83,97.33,79.04,137.17,319.71,47.51,391.45,125.19,268.28,251.63,164.95,79.15,87.15,314.29,58.54,92.0,31.41,200.11,198.54,96.12,628.07,196.92,61.05,237.2,50.41,117.46,57.26,87.21,133.4,117.14,41.47,88.68,313.21,157.62,83.27,62.89,175.82,224.96,156.85,607.99,142.2,36.38,294.35,237.86,93.1,160.82,96.09,1526.07,139.79,226.47,139.79,73.18,505.62,125.61,178.1,103.23,40.52,100.34,128.69,206.81,44.29,94.46,91.89,324.22,91.37,185.33,61.91,171.26,121.71,120.23,42.6,70.01,46.67,97.57,235.73,38.77,42.74,408.73,101.66
